Date,Ticker,Forecast
29/12/2024,AMOT.TA,2039.1899
30/12/2024,AMOT.TA,2067.612565
31/12/2024,AMOT.TA,2066.891701
01/01/2025,AMOT.TA,2080.92609
02/01/2025,AMOT.TA,2031.480339
03/01/2025,AMOT.TA,2054.609823
04/01/2025,AMOT.TA,2028.49179
05/01/2025,AMOT.TA,2040.777998
06/01/2025,AMOT.TA,2039.404016
07/01/2025,AMOT.TA,1996.055491
08/01/2025,AMOT.TA,2041.153373
09/01/2025,AMOT.TA,2064.604235
10/01/2025,AMOT.TA,2050.095057
11/01/2025,AMOT.TA,2092.700244
12/01/2025,AMOT.TA,2074.470849
13/01/2025,AMOT.TA,2098.116771
14/01/2025,AMOT.TA,2040.385949
15/01/2025,AMOT.TA,2010.277889
16/01/2025,AMOT.TA,2052.061588
17/01/2025,AMOT.TA,2020.542033
18/01/2025,AMOT.TA,1996.721675
19/01/2025,AMOT.TA,2032.370974
20/01/2025,AMOT.TA,2012.245206
21/01/2025,AMOT.TA,2054.626582
22/01/2025,AMOT.TA,2053.283191
23/01/2025,AMOT.TA,2090.66668
25/12/2024,ANGL.TA,3769.522727
26/12/2024,ANGL.TA,3925.370392
27/12/2024,ANGL.TA,4048.57195
28/12/2024,ANGL.TA,4100.330326
29/12/2024,ANGL.TA,4110.915308
30/12/2024,ANGL.TA,4107.418601
31/12/2024,ANGL.TA,4118.807846
01/01/2025,ANGL.TA,4141.272966
02/01/2025,ANGL.TA,4097.252018
03/01/2025,ANGL.TA,4136.568601
04/01/2025,ANGL.TA,4094.637449
05/01/2025,ANGL.TA,4143.739338
06/01/2025,ANGL.TA,4152.005954
07/01/2025,ANGL.TA,4077.823696
08/01/2025,ANGL.TA,4094.593637
09/01/2025,ANGL.TA,4120.417757
10/01/2025,ANGL.TA,4068.71456
11/01/2025,ANGL.TA,4119.861828
12/01/2025,ANGL.TA,4081.484652
13/01/2025,ANGL.TA,4094.074638
14/01/2025,ANGL.TA,4092.001591
15/01/2025,ANGL.TA,4077.315847
16/01/2025,ANGL.TA,4094.686955
17/01/2025,ANGL.TA,4125.813364
18/01/2025,ANGL.TA,4045.40021
19/01/2025,ANGL.TA,4107.559734
20/01/2025,ANGL.TA,4139.264046
21/01/2025,ANGL.TA,4116.112736
22/01/2025,ANGL.TA,4145.376873
23/01/2025,ANGL.TA,4129.597365
25/12/2024,APLP.TA,268.3546878
26/12/2024,APLP.TA,236.2169359
27/12/2024,APLP.TA,322.7615083
28/12/2024,APLP.TA,346.7636233
29/12/2024,APLP.TA,399.8871986
30/12/2024,APLP.TA,322.809382
31/12/2024,APLP.TA,176.5997243
01/01/2025,APLP.TA,480.7167858
02/01/2025,APLP.TA,492.2284836
03/01/2025,APLP.TA,547.0378192
04/01/2025,APLP.TA,217.4507703
05/01/2025,APLP.TA,487.6074176
06/01/2025,APLP.TA,490.9242245
07/01/2025,APLP.TA,430.0681825
08/01/2025,APLP.TA,278.6228326
09/01/2025,APLP.TA,432.0521918
10/01/2025,APLP.TA,241.0656424
11/01/2025,APLP.TA,279.7898831
12/01/2025,APLP.TA,53.07039623
13/01/2025,APLP.TA,150.1220441
14/01/2025,APLP.TA,529.9951979
15/01/2025,APLP.TA,549.3227006
16/01/2025,APLP.TA,465.4213895
17/01/2025,APLP.TA,282.8263026
18/01/2025,APLP.TA,321.7337311
19/01/2025,APLP.TA,411.6703143
20/01/2025,APLP.TA,532.2610826
21/01/2025,APLP.TA,403.4840157
22/01/2025,APLP.TA,448.1700384
23/01/2025,APLP.TA,470.7293976
25/12/2024,AQUA.TA,-140.3110169
26/12/2024,AQUA.TA,91.16017687
27/12/2024,AQUA.TA,143.2533219
28/12/2024,AQUA.TA,87.2566395
29/12/2024,AQUA.TA,219.9509348
30/12/2024,AQUA.TA,-87.19279804
31/12/2024,AQUA.TA,-213.2497699
01/01/2025,AQUA.TA,-236.4498111
02/01/2025,AQUA.TA,-60.86558689
03/01/2025,AQUA.TA,-111.6157371
04/01/2025,AQUA.TA,-266.3751637
05/01/2025,AQUA.TA,-174.7006903
06/01/2025,AQUA.TA,-145.7115754
07/01/2025,AQUA.TA,-397.2555447
08/01/2025,AQUA.TA,-191.3942893
09/01/2025,AQUA.TA,-121.1276433
10/01/2025,AQUA.TA,-309.7642518
11/01/2025,AQUA.TA,-81.99529947
12/01/2025,AQUA.TA,-268.0238786
13/01/2025,AQUA.TA,-407.9486485
14/01/2025,AQUA.TA,-168.6221345
15/01/2025,AQUA.TA,-277.7021958
16/01/2025,AQUA.TA,-313.1548541
17/01/2025,AQUA.TA,-117.7087044
18/01/2025,AQUA.TA,-33.32650293
19/01/2025,AQUA.TA,-366.1788339
20/01/2025,AQUA.TA,-26.73293911
21/01/2025,AQUA.TA,-61.1006484
22/01/2025,AQUA.TA,21.06100445
23/01/2025,AQUA.TA,20.87385082
25/12/2024,ARD.TA,5135.279811
26/12/2024,ARD.TA,5357.069992
27/12/2024,ARD.TA,5582.849361
28/12/2024,ARD.TA,5809.701536
29/12/2024,ARD.TA,5838.772572
30/12/2024,ARD.TA,5877.482905
31/12/2024,ARD.TA,5878.243726
01/01/2025,ARD.TA,5891.131447
02/01/2025,ARD.TA,5855.18437
03/01/2025,ARD.TA,5937.813331
04/01/2025,ARD.TA,5928.568122
05/01/2025,ARD.TA,5991.795915
06/01/2025,ARD.TA,5946.993941
07/01/2025,ARD.TA,5989.932962
08/01/2025,ARD.TA,5949.766797
09/01/2025,ARD.TA,5968.536865
10/01/2025,ARD.TA,5963.566627
11/01/2025,ARD.TA,5951.327352
12/01/2025,ARD.TA,5940.324904
13/01/2025,ARD.TA,5905.167233
14/01/2025,ARD.TA,5947.052222
15/01/2025,ARD.TA,5958.554864
16/01/2025,ARD.TA,5955.689112
17/01/2025,ARD.TA,5944.643933
18/01/2025,ARD.TA,5958.048516
19/01/2025,ARD.TA,5945.262891
20/01/2025,ARD.TA,6037.388502
21/01/2025,ARD.TA,5990.185433
22/01/2025,ARD.TA,6004.775383
23/01/2025,ARD.TA,5953.839597
25/12/2024,ARAD.TA,12346.65104
26/12/2024,ARAD.TA,15347.5918
27/12/2024,ARAD.TA,16157.5411
28/12/2024,ARAD.TA,15492.69232
29/12/2024,ARAD.TA,16056.79505
30/12/2024,ARAD.TA,17353.73647
31/12/2024,ARAD.TA,17164.49661
01/01/2025,ARAD.TA,17331.31507
02/01/2025,ARAD.TA,17935.09607
03/01/2025,ARAD.TA,16122.92256
04/01/2025,ARAD.TA,15569.28441
05/01/2025,ARAD.TA,15819.11249
06/01/2025,ARAD.TA,15225.66427
07/01/2025,ARAD.TA,16050.38833
08/01/2025,ARAD.TA,16096.01787
09/01/2025,ARAD.TA,17197.45872
10/01/2025,ARAD.TA,16831.34741
11/01/2025,ARAD.TA,17717.47983
12/01/2025,ARAD.TA,18490.53131
13/01/2025,ARAD.TA,16065.37337
14/01/2025,ARAD.TA,15246.45281
15/01/2025,ARAD.TA,16625.76247
16/01/2025,ARAD.TA,16491.97224
17/01/2025,ARAD.TA,18095.16641
18/01/2025,ARAD.TA,18127.87921
19/01/2025,ARAD.TA,17317.26409
20/01/2025,ARAD.TA,17343.65535
21/01/2025,ARAD.TA,17796.63746
22/01/2025,ARAD.TA,17906.44898
23/01/2025,ARAD.TA,17659.49309
25/12/2024,ARAN.TA,2107.423462
26/12/2024,ARAN.TA,2187.225229
27/12/2024,ARAN.TA,2220.532169
28/12/2024,ARAN.TA,2219.126355
29/12/2024,ARAN.TA,2229.573241
30/12/2024,ARAN.TA,2238.20295
31/12/2024,ARAN.TA,2215.130436
01/01/2025,ARAN.TA,2256.777253
02/01/2025,ARAN.TA,2234.959494
03/01/2025,ARAN.TA,2202.488434
04/01/2025,ARAN.TA,2217.610704
05/01/2025,ARAN.TA,2216.713231
06/01/2025,ARAN.TA,2203.459243
07/01/2025,ARAN.TA,2202.085485
08/01/2025,ARAN.TA,2251.850272
09/01/2025,ARAN.TA,2237.457632
10/01/2025,ARAN.TA,2228.233629
11/01/2025,ARAN.TA,2240.291634
12/01/2025,ARAN.TA,2239.240352
13/01/2025,ARAN.TA,2229.410019
14/01/2025,ARAN.TA,2220.231218
15/01/2025,ARAN.TA,2176.806687
16/01/2025,ARAN.TA,2182.897018
17/01/2025,ARAN.TA,2191.127872
18/01/2025,ARAN.TA,2223.65857
19/01/2025,ARAN.TA,2273.566961
20/01/2025,ARAN.TA,2225.414246
21/01/2025,ARAN.TA,2216.538401
22/01/2025,ARAN.TA,2249.492052
23/01/2025,ARAN.TA,2223.328345
25/12/2024,ARBE.TA,690.0161311
26/12/2024,ARBE.TA,691.8163646
27/12/2024,ARBE.TA,685.6983596
28/12/2024,ARBE.TA,681.3786703
29/12/2024,ARBE.TA,671.4498699
30/12/2024,ARBE.TA,668.9424914
31/12/2024,ARBE.TA,661.818244
01/01/2025,ARBE.TA,649.4120349
02/01/2025,ARBE.TA,643.0265781
03/01/2025,ARBE.TA,633.7064322
04/01/2025,ARBE.TA,632.0491519
05/01/2025,ARBE.TA,633.386621
06/01/2025,ARBE.TA,627.4694932
07/01/2025,ARBE.TA,624.5848605
08/01/2025,ARBE.TA,632.4506884
09/01/2025,ARBE.TA,633.3889656
10/01/2025,ARBE.TA,627.3011719
11/01/2025,ARBE.TA,632.5552498
12/01/2025,ARBE.TA,628.2769399
13/01/2025,ARBE.TA,625.2596919
14/01/2025,ARBE.TA,627.824102
15/01/2025,ARBE.TA,635.6379273
16/01/2025,ARBE.TA,633.8047303
17/01/2025,ARBE.TA,633.4107146
18/01/2025,ARBE.TA,630.5243861
19/01/2025,ARBE.TA,635.0937465
20/01/2025,ARBE.TA,643.479686
21/01/2025,ARBE.TA,650.5265158
22/01/2025,ARBE.TA,653.5608022
23/01/2025,ARBE.TA,650.0814021
25/12/2024,ARGO.TA,10315.65121
26/12/2024,ARGO.TA,10855.32877
27/12/2024,ARGO.TA,11025.70098
28/12/2024,ARGO.TA,11073.56865
29/12/2024,ARGO.TA,11197.45769
30/12/2024,ARGO.TA,11162.37397
31/12/2024,ARGO.TA,11110.58189
01/01/2025,ARGO.TA,10962.91455
02/01/2025,ARGO.TA,10956.0015
03/01/2025,ARGO.TA,11393.48182
04/01/2025,ARGO.TA,10972.17732
05/01/2025,ARGO.TA,11107.65826
06/01/2025,ARGO.TA,11050.12934
07/01/2025,ARGO.TA,10836.34068
08/01/2025,ARGO.TA,11028.00032
09/01/2025,ARGO.TA,11342.14568
10/01/2025,ARGO.TA,11406.08591
11/01/2025,ARGO.TA,11369.34508
12/01/2025,ARGO.TA,11306.62919
13/01/2025,ARGO.TA,11037.13947
14/01/2025,ARGO.TA,11178.81422
15/01/2025,ARGO.TA,11167.30803
16/01/2025,ARGO.TA,11212.58528
17/01/2025,ARGO.TA,11007.05793
18/01/2025,ARGO.TA,11213.27433
19/01/2025,ARGO.TA,11222.98397
20/01/2025,ARGO.TA,10930.23006
21/01/2025,ARGO.TA,11034.69473
22/01/2025,ARGO.TA,11269.16872
23/01/2025,ARGO.TA,11264.81269
25/12/2024,ARIN.TA,286.8006359
26/12/2024,ARIN.TA,305.7636484
27/12/2024,ARIN.TA,314.3504318
28/12/2024,ARIN.TA,313.1097108
29/12/2024,ARIN.TA,318.6280906
30/12/2024,ARIN.TA,330.0225387
31/12/2024,ARIN.TA,329.7728233
01/01/2025,ARIN.TA,319.1098331
02/01/2025,ARIN.TA,333.6505733
03/01/2025,ARIN.TA,325.0632388
04/01/2025,ARIN.TA,324.1925461
05/01/2025,ARIN.TA,323.1478436
06/01/2025,ARIN.TA,338.2095818
07/01/2025,ARIN.TA,320.6547208
08/01/2025,ARIN.TA,323.7303874
09/01/2025,ARIN.TA,323.4426302
10/01/2025,ARIN.TA,331.0024071
11/01/2025,ARIN.TA,312.3644752
12/01/2025,ARIN.TA,317.4693938
13/01/2025,ARIN.TA,322.2605837
14/01/2025,ARIN.TA,321.2123405
15/01/2025,ARIN.TA,337.6249723
16/01/2025,ARIN.TA,305.9210938
17/01/2025,ARIN.TA,306.9751183
18/01/2025,ARIN.TA,303.3595427
19/01/2025,ARIN.TA,326.8723586
20/01/2025,ARIN.TA,317.9016256
21/01/2025,ARIN.TA,320.8132624
22/01/2025,ARIN.TA,330.503895
23/01/2025,ARIN.TA,320.9699701
25/12/2024,ARYT.TA,372.0354715
26/12/2024,ARYT.TA,334.3453209
27/12/2024,ARYT.TA,344.6241828
28/12/2024,ARYT.TA,350.8502158
29/12/2024,ARYT.TA,355.3316178
30/12/2024,ARYT.TA,358.7604721
31/12/2024,ARYT.TA,356.5999852
01/01/2025,ARYT.TA,350.5757785
02/01/2025,ARYT.TA,344.863189
03/01/2025,ARYT.TA,348.5398338
04/01/2025,ARYT.TA,344.8808129
05/01/2025,ARYT.TA,342.8431655
06/01/2025,ARYT.TA,347.6467279
07/01/2025,ARYT.TA,345.7375536
08/01/2025,ARYT.TA,356.4024907
09/01/2025,ARYT.TA,357.7714661
10/01/2025,ARYT.TA,350.567801
11/01/2025,ARYT.TA,346.3966461
12/01/2025,ARYT.TA,348.4755516
13/01/2025,ARYT.TA,353.6083609
14/01/2025,ARYT.TA,353.2016153
15/01/2025,ARYT.TA,345.6760686
16/01/2025,ARYT.TA,339.5184988
17/01/2025,ARYT.TA,356.4150884
18/01/2025,ARYT.TA,348.8574816
19/01/2025,ARYT.TA,337.0492398
20/01/2025,ARYT.TA,345.4056565
21/01/2025,ARYT.TA,352.833014
22/01/2025,ARYT.TA,349.6709517
23/01/2025,ARYT.TA,356.1192981
25/12/2024,ARF.TA,9050.39669
26/12/2024,ARF.TA,9299.487409
27/12/2024,ARF.TA,9543.664748
28/12/2024,ARF.TA,9699.675319
29/12/2024,ARF.TA,9815.595261
30/12/2024,ARF.TA,9751.16669
31/12/2024,ARF.TA,9566.676324
01/01/2025,ARF.TA,9972.520055
02/01/2025,ARF.TA,9809.455218
03/01/2025,ARF.TA,9936.582897
04/01/2025,ARF.TA,9944.487826
05/01/2025,ARF.TA,9739.693542
06/01/2025,ARF.TA,9504.205453
07/01/2025,ARF.TA,9715.022083
08/01/2025,ARF.TA,9819.660253
09/01/2025,ARF.TA,9801.850269
10/01/2025,ARF.TA,9553.493249
11/01/2025,ARF.TA,9719.706796
12/01/2025,ARF.TA,9711.061583
13/01/2025,ARF.TA,9629.371709
14/01/2025,ARF.TA,9717.055184
15/01/2025,ARF.TA,9693.702559
16/01/2025,ARF.TA,9639.587886
17/01/2025,ARF.TA,9537.991594
18/01/2025,ARF.TA,9686.835539
19/01/2025,ARF.TA,9807.107214
20/01/2025,ARF.TA,9581.826536
21/01/2025,ARF.TA,9772.888437
22/01/2025,ARF.TA,9776.987095
23/01/2025,ARF.TA,9638.956881
25/12/2024,ASHO.TA,2740.423378
26/12/2024,ASHO.TA,2498.62795
27/12/2024,ASHO.TA,2508.852241
28/12/2024,ASHO.TA,2484.148527
29/12/2024,ASHO.TA,2419.967958
30/12/2024,ASHO.TA,2475.314397
31/12/2024,ASHO.TA,2415.234074
01/01/2025,ASHO.TA,2453.689197
02/01/2025,ASHO.TA,2470.32097
03/01/2025,ASHO.TA,2437.776882
04/01/2025,ASHO.TA,2447.747815
05/01/2025,ASHO.TA,2434.650735
06/01/2025,ASHO.TA,2421.357024
07/01/2025,ASHO.TA,2462.439248
08/01/2025,ASHO.TA,2539.945084
09/01/2025,ASHO.TA,2558.046691
10/01/2025,ASHO.TA,2615.056003
11/01/2025,ASHO.TA,2510.94889
12/01/2025,ASHO.TA,2379.989984
13/01/2025,ASHO.TA,2527.293972
14/01/2025,ASHO.TA,2571.560545
15/01/2025,ASHO.TA,2460.89392
16/01/2025,ASHO.TA,2481.096686
17/01/2025,ASHO.TA,2446.496154
18/01/2025,ASHO.TA,2471.179401
19/01/2025,ASHO.TA,2497.609328
20/01/2025,ASHO.TA,2476.28127
21/01/2025,ASHO.TA,2582.122011
22/01/2025,ASHO.TA,2464.33156
23/01/2025,ASHO.TA,2524.439001
25/12/2024,ASHG.TA,7223.894109
26/12/2024,ASHG.TA,7727.925608
27/12/2024,ASHG.TA,7691.96432
28/12/2024,ASHG.TA,7707.58341
29/12/2024,ASHG.TA,7755.196901
30/12/2024,ASHG.TA,7844.618186
31/12/2024,ASHG.TA,7853.314755
01/01/2025,ASHG.TA,7864.668015
02/01/2025,ASHG.TA,8015.984952
03/01/2025,ASHG.TA,8043.85047
04/01/2025,ASHG.TA,7970.427793
05/01/2025,ASHG.TA,7779.72322
06/01/2025,ASHG.TA,7805.234933
07/01/2025,ASHG.TA,7735.297364
08/01/2025,ASHG.TA,7693.949718
09/01/2025,ASHG.TA,7614.841956
10/01/2025,ASHG.TA,7762.987717
11/01/2025,ASHG.TA,7720.776675
12/01/2025,ASHG.TA,7962.902137
13/01/2025,ASHG.TA,7896.189283
14/01/2025,ASHG.TA,7878.577143
15/01/2025,ASHG.TA,7797.637885
16/01/2025,ASHG.TA,7737.793001
17/01/2025,ASHG.TA,7615.306283
18/01/2025,ASHG.TA,7851.288464
19/01/2025,ASHG.TA,7848.375061
20/01/2025,ASHG.TA,7892.621407
21/01/2025,ASHG.TA,7862.095429
22/01/2025,ASHG.TA,7677.172038
23/01/2025,ASHG.TA,7764.630051
25/12/2024,ASGR.TA,704.4180353
26/12/2024,ASGR.TA,757.4838851
27/12/2024,ASGR.TA,800.3888222
28/12/2024,ASGR.TA,832.1729878
29/12/2024,ASGR.TA,846.7688338
30/12/2024,ASGR.TA,853.8672524
31/12/2024,ASGR.TA,853.7161175
01/01/2025,ASGR.TA,842.3898794
02/01/2025,ASGR.TA,832.6092686
03/01/2025,ASGR.TA,855.1667252
04/01/2025,ASGR.TA,864.3781715
05/01/2025,ASGR.TA,848.5907029
06/01/2025,ASGR.TA,851.2894145
07/01/2025,ASGR.TA,850.6351853
08/01/2025,ASGR.TA,852.8843439
09/01/2025,ASGR.TA,849.4451664
10/01/2025,ASGR.TA,830.9039436
11/01/2025,ASGR.TA,846.5769541
12/01/2025,ASGR.TA,847.2601921
13/01/2025,ASGR.TA,855.4496579
14/01/2025,ASGR.TA,842.2594056
15/01/2025,ASGR.TA,834.1726476
16/01/2025,ASGR.TA,853.3753202
17/01/2025,ASGR.TA,849.8663699
18/01/2025,ASGR.TA,859.5429338
19/01/2025,ASGR.TA,862.002555
20/01/2025,ASGR.TA,857.2933244
21/01/2025,ASGR.TA,875.9443818
22/01/2025,ASGR.TA,855.4953191
23/01/2025,ASGR.TA,854.4658252
25/12/2024,AUDC.TA,3401.430432
26/12/2024,AUDC.TA,4404.744961
27/12/2024,AUDC.TA,4280.072797
28/12/2024,AUDC.TA,4421.318465
29/12/2024,AUDC.TA,4247.87153
30/12/2024,AUDC.TA,4061.796221
31/12/2024,AUDC.TA,4213.326736
01/01/2025,AUDC.TA,3948.174955
02/01/2025,AUDC.TA,4116.308539
03/01/2025,AUDC.TA,3988.559323
04/01/2025,AUDC.TA,3586.356145
05/01/2025,AUDC.TA,3575.159399
06/01/2025,AUDC.TA,3594.56362
07/01/2025,AUDC.TA,4156.406272
08/01/2025,AUDC.TA,4028.37076
09/01/2025,AUDC.TA,4205.775641
10/01/2025,AUDC.TA,4357.54849
11/01/2025,AUDC.TA,3439.662719
12/01/2025,AUDC.TA,3661.41773
13/01/2025,AUDC.TA,3830.447797
14/01/2025,AUDC.TA,4165.099872
15/01/2025,AUDC.TA,4390.140341
16/01/2025,AUDC.TA,4126.177918
17/01/2025,AUDC.TA,3777.102832
18/01/2025,AUDC.TA,4099.130709
19/01/2025,AUDC.TA,4352.104828
20/01/2025,AUDC.TA,4290.232209
21/01/2025,AUDC.TA,4627.129908
22/01/2025,AUDC.TA,3790.623238
23/01/2025,AUDC.TA,3337.70006
25/12/2024,AUGN.TA,626.0247681
26/12/2024,AUGN.TA,843.1526316
27/12/2024,AUGN.TA,1040.206514
28/12/2024,AUGN.TA,1427.993391
29/12/2024,AUGN.TA,824.5555995
30/12/2024,AUGN.TA,923.7248098
31/12/2024,AUGN.TA,988.0431974
01/01/2025,AUGN.TA,758.0657719
02/01/2025,AUGN.TA,505.3248398
03/01/2025,AUGN.TA,661.9143659
04/01/2025,AUGN.TA,774.9972669
05/01/2025,AUGN.TA,901.9106352
06/01/2025,AUGN.TA,572.4151851
07/01/2025,AUGN.TA,898.3477395
08/01/2025,AUGN.TA,639.7696353
09/01/2025,AUGN.TA,1014.457367
10/01/2025,AUGN.TA,1287.495173
11/01/2025,AUGN.TA,1335.747223
12/01/2025,AUGN.TA,1085.136706
13/01/2025,AUGN.TA,860.2632927
14/01/2025,AUGN.TA,973.3708768
15/01/2025,AUGN.TA,897.0885297
16/01/2025,AUGN.TA,785.270894
17/01/2025,AUGN.TA,433.3698634
18/01/2025,AUGN.TA,280.2388047
19/01/2025,AUGN.TA,451.1315101
20/01/2025,AUGN.TA,506.9773356
21/01/2025,AUGN.TA,582.2611015
22/01/2025,AUGN.TA,454.3166053
23/01/2025,AUGN.TA,408.2471458
25/12/2024,AURA.TA,1408.819325
26/12/2024,AURA.TA,1106.018892
27/12/2024,AURA.TA,1058.36821
28/12/2024,AURA.TA,1050.250423
29/12/2024,AURA.TA,1062.895291
30/12/2024,AURA.TA,1052.513721
31/12/2024,AURA.TA,1082.085642
01/01/2025,AURA.TA,1055.715598
02/01/2025,AURA.TA,1087.407685
03/01/2025,AURA.TA,1074.373635
04/01/2025,AURA.TA,1064.83241
05/01/2025,AURA.TA,1073.548377
06/01/2025,AURA.TA,998.5760608
07/01/2025,AURA.TA,1018.823125
08/01/2025,AURA.TA,1017.599004
09/01/2025,AURA.TA,1027.682675
10/01/2025,AURA.TA,1042.759611
11/01/2025,AURA.TA,1057.073369
12/01/2025,AURA.TA,1032.389085
13/01/2025,AURA.TA,1024.479487
14/01/2025,AURA.TA,1028.672464
15/01/2025,AURA.TA,1013.850534
16/01/2025,AURA.TA,1086.31956
17/01/2025,AURA.TA,1032.396487
18/01/2025,AURA.TA,1018.761283
19/01/2025,AURA.TA,1038.619027
20/01/2025,AURA.TA,1027.328652
21/01/2025,AURA.TA,1073.940442
22/01/2025,AURA.TA,983.6732694
23/01/2025,AURA.TA,1065.538678
25/12/2024,AUSA-M.TA,5.277955494
26/12/2024,AUSA-M.TA,7.908510122
27/12/2024,AUSA-M.TA,9.654708114
28/12/2024,AUSA-M.TA,10.06590902
29/12/2024,AUSA-M.TA,10.18461498
30/12/2024,AUSA-M.TA,9.765719665
31/12/2024,AUSA-M.TA,9.767713745
01/01/2025,AUSA-M.TA,10.06877207
02/01/2025,AUSA-M.TA,9.71873257
03/01/2025,AUSA-M.TA,10.00941102
04/01/2025,AUSA-M.TA,9.679006351
05/01/2025,AUSA-M.TA,10.04733328
06/01/2025,AUSA-M.TA,10.04553288
07/01/2025,AUSA-M.TA,9.5590855
08/01/2025,AUSA-M.TA,9.69597097
09/01/2025,AUSA-M.TA,9.939509137
10/01/2025,AUSA-M.TA,9.94956839
11/01/2025,AUSA-M.TA,9.741780277
12/01/2025,AUSA-M.TA,10.20588418
13/01/2025,AUSA-M.TA,10.10335684
14/01/2025,AUSA-M.TA,9.772250262
15/01/2025,AUSA-M.TA,9.887729407
16/01/2025,AUSA-M.TA,9.730927997
17/01/2025,AUSA-M.TA,9.668310009
18/01/2025,AUSA-M.TA,9.628926508
19/01/2025,AUSA-M.TA,9.437005257
20/01/2025,AUSA-M.TA,9.81705464
21/01/2025,AUSA-M.TA,9.932868106
22/01/2025,AUSA-M.TA,9.814920201
23/01/2025,AUSA-M.TA,10.05354356
25/12/2024,AUIS.TA,1177.557443
26/12/2024,AUIS.TA,1588.019439
27/12/2024,AUIS.TA,1537.4796
28/12/2024,AUIS.TA,1514.492968
29/12/2024,AUIS.TA,1563.342047
30/12/2024,AUIS.TA,1520.545436
31/12/2024,AUIS.TA,1565.34311
01/01/2025,AUIS.TA,1557.072696
02/01/2025,AUIS.TA,1532.280319
03/01/2025,AUIS.TA,1539.078559
04/01/2025,AUIS.TA,1576.792714
05/01/2025,AUIS.TA,1506.410611
06/01/2025,AUIS.TA,1562.093836
07/01/2025,AUIS.TA,1527.500574
08/01/2025,AUIS.TA,1514.473226
09/01/2025,AUIS.TA,1508.284968
10/01/2025,AUIS.TA,1540.762427
11/01/2025,AUIS.TA,1560.539999
12/01/2025,AUIS.TA,1529.800313
13/01/2025,AUIS.TA,1477.262767
14/01/2025,AUIS.TA,1541.100858
15/01/2025,AUIS.TA,1585.453609
16/01/2025,AUIS.TA,1564.35557
17/01/2025,AUIS.TA,1538.88314
18/01/2025,AUIS.TA,1528.173198
19/01/2025,AUIS.TA,1522.454661
20/01/2025,AUIS.TA,1511.48925
21/01/2025,AUIS.TA,1557.837937
22/01/2025,AUIS.TA,1543.639234
23/01/2025,AUIS.TA,1550.829064
25/12/2024,AMX.TA,25.9620877
26/12/2024,AMX.TA,22.16594428
27/12/2024,AMX.TA,13.88505834
28/12/2024,AMX.TA,20.37624834
29/12/2024,AMX.TA,16.53600427
30/12/2024,AMX.TA,32.54783154
31/12/2024,AMX.TA,11.33982349
01/01/2025,AMX.TA,-3.70678779
02/01/2025,AMX.TA,-1.545119963
03/01/2025,AMX.TA,3.841178947
04/01/2025,AMX.TA,0.270374609
05/01/2025,AMX.TA,27.0671091
06/01/2025,AMX.TA,21.91788361
07/01/2025,AMX.TA,18.66880224
08/01/2025,AMX.TA,23.56557899
09/01/2025,AMX.TA,19.69774317
10/01/2025,AMX.TA,24.25812391
11/01/2025,AMX.TA,22.92856767
12/01/2025,AMX.TA,11.92251785
13/01/2025,AMX.TA,17.57463283
14/01/2025,AMX.TA,5.328661281
15/01/2025,AMX.TA,8.805879486
16/01/2025,AMX.TA,1.469315852
17/01/2025,AMX.TA,11.46105342
18/01/2025,AMX.TA,11.16524416
19/01/2025,AMX.TA,11.98803583
20/01/2025,AMX.TA,6.249804113
21/01/2025,AMX.TA,5.818406238
22/01/2025,AMX.TA,-6.125212883
23/01/2025,AMX.TA,7.182129057
25/12/2024,AVER.TA,1250.052277
26/12/2024,AVER.TA,1488.97434
27/12/2024,AVER.TA,1541.069988
28/12/2024,AVER.TA,1540.827992
29/12/2024,AVER.TA,1531.470485
30/12/2024,AVER.TA,1644.630595
31/12/2024,AVER.TA,1485.228995
01/01/2025,AVER.TA,1564.825747
02/01/2025,AVER.TA,1596.877759
03/01/2025,AVER.TA,1624.726025
04/01/2025,AVER.TA,1558.115441
05/01/2025,AVER.TA,1511.738005
06/01/2025,AVER.TA,1580.796909
07/01/2025,AVER.TA,1770.771156
08/01/2025,AVER.TA,1876.094384
09/01/2025,AVER.TA,1971.377318
10/01/2025,AVER.TA,2116.734492
11/01/2025,AVER.TA,2161.79888
12/01/2025,AVER.TA,2163.080225
13/01/2025,AVER.TA,2218.498291
14/01/2025,AVER.TA,2349.94253
15/01/2025,AVER.TA,2409.79203
16/01/2025,AVER.TA,2582.392315
17/01/2025,AVER.TA,2745.669972
18/01/2025,AVER.TA,2777.059937
19/01/2025,AVER.TA,2860.046768
20/01/2025,AVER.TA,3073.125348
21/01/2025,AVER.TA,3249.973914
22/01/2025,AVER.TA,3400.066799
23/01/2025,AVER.TA,3423.066057
25/12/2024,AVGD.TA,1464.70503
26/12/2024,AVGD.TA,1380.900569
27/12/2024,AVGD.TA,1345.446919
28/12/2024,AVGD.TA,1365.071774
29/12/2024,AVGD.TA,1380.340371
30/12/2024,AVGD.TA,1352.999131
31/12/2024,AVGD.TA,1362.045459
01/01/2025,AVGD.TA,1374.938486
02/01/2025,AVGD.TA,1387.666394
03/01/2025,AVGD.TA,1409.712335
04/01/2025,AVGD.TA,1363.918984
05/01/2025,AVGD.TA,1355.759
06/01/2025,AVGD.TA,1317.739775
07/01/2025,AVGD.TA,1326.942518
08/01/2025,AVGD.TA,1347.719105
