Company,MSE,MAE,R2,MAPE
SONO.TA,0.65918665,0.738664412,-6.569407515,110.1920937
SPDV.TA,495.6906227,14.50949308,0.544874804,3.933113598
SPEN.TA,9421.230867,65.96403759,0.860099986,3.301641217
SPNS.TA,2236700.387,1059.110527,-0.044836313,7.960982126
SPNTC.TA,289.5463768,13.63131652,0.75545886,3.069880403
SPRG.TA,69789.36748,159.2610108,0.055730646,1006.528676
SRAC.TA,2576.451182,39.733524,0.986407018,1.397220633
SRFT.TA,332408.0606,420.2367048,-0.710166493,11.73692698
STEC.TA,5852.471307,26.06613399,0.740996349,179.9652404
STG.TA,46.86260268,6.435703605,-9.377348349,15.5901857
STRG.TA,1142.768276,29.20727815,-3.011442447,54.59350837
STRS.TA,848967.8508,754.0231186,-1.555470352,12.74114504
STRW.TA,556328.1497,210.7356947,-0.056713069,260.1802053
SVRE.TA,14225.97608,73.67389458,-17.26464669,1005.553728
SVRT.TA,588008.1018,687.2032924,-19.20058041,194.9011769
TATT.TA,7195969.089,2275.513531,-2.741767413,37.35620716
TAYA.TA,4428.881743,49.93364955,0.986819606,0.910412554
TDRN.TA,473181.3751,549.9871971,0.963975253,2.576816848
TECT.TA,3586.062719,36.32966533,0.847784951,6.634716696
TEDE.TA,27400.71828,97.9947389,0.525460256,82.67980217
TEVA.TA,2674802.197,1385.302749,-1.987780714,21.99588419
TFRLF.TA,161028.8846,305.5749118,-0.080632864,10.50245149
TGI.TA,48.56910869,4.60874067,0.849702937,2.636876859
TGTR.TA,3456.7015,43.37502454,0.521392721,8.591403001
THES.TA,6689.973835,40.09073922,0.333342006,7.274640616
TIGBUR.TA,5.139886192,1.512528081,0.805256258,3.322935436
TIGI.TA,715889.1603,715.693845,-5.276852197,147.3978493
TKUN.TA,1284.061825,31.01065149,-74.14514385,91.08910175
TLSY.TA,1582688.458,1042.94876,0.769410917,5.890635394
TMIS.TA,1505.169906,26.52303218,0.879544714,2.82329073
TMRP.TA,241180.3109,441.3426838,-4.295443455,21.01536814
TNDO.TA,703.9054111,18.46326991,0.870781817,4.796579918
TNPV.TA,3764.548435,17.67729945,0.87872704,60.40965495
TOEN.TA,158394.5468,378.5020119,-16.14632163,24.51226539
TOPS.TA,242.3806902,11.56295241,0.9695788,1.483360221
TRA.TA,200.0924742,12.42852379,-3.441629701,44.44882182
TRAN.TA,2399.665319,38.73332974,-0.718652196,36.58173605
TRLT.TA,114.6237787,7.250164172,0.96692478,1.039664408
TRPZ.TA,1776.772457,35.35805066,0.96151038,2.192416104
TRX.TA,996.6111157,26.20651208,0.620597647,8.143804551
TSEM.TA,1387118.212,855.5804329,0.737859449,5.45351754
TSG.TA,206.191164,8.139589644,-0.472186291,5.722438568
TTAM.TA,2752.630908,39.92188658,0.035539686,7.390425844
TURB.TA,2445.118849,40.14891731,0.766723015,5.518440048
TUZA.TA,1.056898039,0.804146296,0.943689962,2.169994787
UMH.TA,30708863.34,4955.625397,-3.999340398,90.00937529
UNCT.TA,6225.449756,68.81245302,-114.5527337,353.4969085
UNIT.TA,393630.0699,507.9683265,-0.967571608,14.88124708
UNTC.TA,2562.835464,27.78819477,0.388615825,821.238256
UPSL.TA,2455.326663,45.44310375,-4.285330485,250.80061
UTRN.TA,445.3297955,12.9087086,0.689542159,3.946903369
VCTR.TA,202813.3697,354.5108966,0.398241699,7.676949244
VILR.TA,20946.99785,111.2097058,0.975255146,0.730486961
VISN.TA,2922625.873,894.6586382,-0.014218256,2213.024775
VRDS.TA,17046.66512,80.26187171,0.713084949,3.8275106
VTNA.TA,500.3311468,16.9489482,0.987707622,0.832559123
WATR.TA,3000.009565,45.19207835,-0.623370982,60.71347077
WESR.TA,2208.75761,35.67644635,0.790228774,12.58838387
WILC.TA,2.002676178,1.158514903,0.950880208,2.97244617
WILK.TA,1160.286996,31.72105943,-7.995652572,65.45545561
WLFD.TA,2386.377948,37.08457181,0.947993348,1.902750733
WNBZ.TA,1.073275374,0.729644277,0.968093327,3.155658431
XTLB.TA,6.94E-05,0.006469711,0.901929509,7.59256493
YAAC.TA,1.111863839,0.786280402,0.943090677,1.982542208
YBOX.TA,2.543712646,1.198076692,0.969322283,1.523708713
YBRD.TA,152254.7636,329.7291968,0.537151789,330.0901894
YHNF.TA,355741.0057,366.1773517,0.952044109,1.735606565
ZMH.TA,2348.180103,34.05148976,0.98318444,1.122164736
ZNKL.TA,1172771.139,958.9421925,-3.558718461,27.98826274
ZOOZ.TA,110721.8431,160.4557857,-0.337736583,21.33361268
ZPRS.TA,17719.32658,96.95325454,0.764404659,7.827477058
ZUR.TA,96.16612305,7.325905313,0.981688408,1.309679984
