Company,MSE,MAE,R2,MAPE
SHGR.TA,4933.667291,55.97707849,0.679978803,6.166774714
SHMM.TA,935.949453,23.58781083,-0.514546258,125.1235722
SHNP.TA,1069.65288,22.20090208,0.951316568,1.668369129
SHOM.TA,101.1785653,8.46035657,0.980753065,1.589353367
SKBN.TA,1312.194442,24.68964422,0.94605192,3.001890653
SKLN.TA,981.1848737,24.44453244,0.989496865,1.254557435
SLARL.TA,112.8124954,7.315109883,0.982767125,0.962187422
SLRM.TA,0.733956675,0.410506148,-0.298024348,7.62431608
SMAG.TA,47925.11974,112.9833759,-9.098468425,32.83188841
SMNR.TA,10.15139752,2.113486606,-0.263762807,14.86587336
SMT.TA,6581.972539,66.90389743,0.974165159,1.376909614
SNCM.TA,6.82114354,1.153081822,0.926495631,1.039928181
SNEL.TA,61350.39745,185.9944171,-1.270181256,11.58903988
SNFL.TA,863.8950318,22.62964723,0.476508705,4.169013201
