Ticker,Day,Forecast
AMDA.TA,Day_26,2.457072735
AMDA.TA,Day_27,2.348402977
AMDA.TA,Day_28,2.347416401
AMDA.TA,Day_29,2.338541985
AMDA.TA,Day_30,2.291411161
AMOT.TA,Day_1,1874.279907
AMOT.TA,Day_2,1870.576904
AMOT.TA,Day_3,1885.334106
AMOT.TA,Day_4,1904.178467
AMOT.TA,Day_5,1912.862793
AMOT.TA,Day_6,1910.347412
AMOT.TA,Day_7,1914.379028
AMOT.TA,Day_8,1931.941528
AMOT.TA,Day_9,1936.462769
AMOT.TA,Day_10,1941.941528
AMOT.TA,Day_11,1947.171143
AMOT.TA,Day_12,1978.068848
AMOT.TA,Day_13,2001.054199
AMOT.TA,Day_14,1995.795044
AMOT.TA,Day_15,2013.775879
AMOT.TA,Day_16,2029.588989
AMOT.TA,Day_17,2027.849731
AMOT.TA,Day_18,2031.296509
AMOT.TA,Day_19,2026.361938
AMOT.TA,Day_20,2072.077881
AMOT.TA,Day_21,2085.559814
AMOT.TA,Day_22,2107.486328
AMOT.TA,Day_23,2085.141113
AMOT.TA,Day_24,2060.491943
AMOT.TA,Day_25,2056.581543
AMOT.TA,Day_26,2059.414551
AMOT.TA,Day_27,2081.281494
AMOT.TA,Day_28,2088.534668
AMOT.TA,Day_29,2083.202393
AMOT.TA,Day_30,2105.732178
AMRK.TA,Day_1,3035.808105
AMRK.TA,Day_2,3032.320801
AMRK.TA,Day_3,3074.756592
AMRK.TA,Day_4,3070.963623
AMRK.TA,Day_5,3044.96167
AMRK.TA,Day_6,2967.64624
AMRK.TA,Day_7,2918.769043
AMRK.TA,Day_8,2916.655518
AMRK.TA,Day_9,2922.145508
AMRK.TA,Day_10,2938.686279
AMRK.TA,Day_11,2946.160645
AMRK.TA,Day_12,2972.481689
AMRK.TA,Day_13,2970.618164
AMRK.TA,Day_14,2971.637939
AMRK.TA,Day_15,2971.519531
AMRK.TA,Day_16,2951.994629
AMRK.TA,Day_17,2925.0625
AMRK.TA,Day_18,2941.992676
AMRK.TA,Day_19,2935.523438
AMRK.TA,Day_20,2969.318604
AMRK.TA,Day_21,3015.410889
AMRK.TA,Day_22,3020.735352
AMRK.TA,Day_23,2945.011963
AMRK.TA,Day_24,2923.27002
AMRK.TA,Day_25,2922.303223
AMRK.TA,Day_26,2918.101318
AMRK.TA,Day_27,2917.78418
AMRK.TA,Day_28,2932.297363
AMRK.TA,Day_29,2904.056152
AMRK.TA,Day_30,2873.269043
AMRM.TA,Day_1,22.09000015
AMRM.TA,Day_2,22.09000015
AMRM.TA,Day_3,22.09000015
AMRM.TA,Day_4,22.09000015
AMRM.TA,Day_5,22.09000015
AMRM.TA,Day_6,22.09000015
AMRM.TA,Day_7,22.09000015
AMRM.TA,Day_8,22.09000015
AMRM.TA,Day_9,22.09000015
