Company,MSE,MAE,R2,MAPE
SPDV.TA,96.96673473,5.45809377,0.927889143,1.390762855
SPEN.TA,1748.878151,33.11344538,0.922709923,1.563146513
SPNS.TA,37375.99821,143.1398319,0.984494809,1.224960633
SPNTC.TA,108.8314913,5.76482761,0.954901708,1.358082614
SPRG.TA,249.6771638,5.955141271,0.988024725,0.882497122
SRAC.TA,3551.946668,42.97548561,0.904539727,1.594199745
SRFT.TA,2049.086228,34.08307081,0.984412636,1.1431273
STEC.TA,238.2575,8.785465116,0.978991189,1.311874293
STG.TA,5189.235294,50.7394958,0.93798328,1.282343051
STRG.TA,8.057521786,1.986649495,0.951177195,2.727902239
STRS.TA,9630.22469,73.09873742,0.97159192,1.146419641
STRW.TA,39694.46154,88.15384615,0.015302099,1.907528974
SVRE.TA,9.573944663,2.04717117,0.984985063,4.359810007
SVRT.TA,424.7430534,10.1805844,0.983526154,1.814359395
TATT.TA,9564.231092,68.9789916,0.989771095,1.388654032
TAYA.TA,7684.749254,45.68515554,0.973188254,0.850010758
TDRN.TA,297418.81,393.8741605,0.976528648,1.690482174
TECT.TA,1150.9288,19.12691438,0.963720253,4.394735746
TEDE.TA,197.717066,7.039011928,0.995376956,0.78231173
TEVA.TA,10737.37815,73.56302521,0.991479289,1.396327096
TFRLF.TA,1544.557319,27.90087345,0.99012305,1.155609582
TGI.TA,23.23154932,3.328766387,0.903082177,1.721712083
TGTR.TA,546.260042,14.47689076,0.93038134,2.875776185
THES.TA,435.8797162,15.10703458,0.958660563,3.206949708
TIGBUR.TA,4924.77373,49.99012109,0.976704934,1.237817927
TIGI.TA,4081.067135,38.95786517,0.965920846,4.746197091
TKUN.TA,1.797881713,0.909658448,0.87908139,2.712421943
TLSY.TA,240285.6901,342.9034874,0.967298491,1.704547384
TMIS.TA,352.2121897,8.815400193,0.982076759,1.304798829
TMRP.TA,1878.164633,29.60417578,0.963806644,1.572352679
TNDO.TA,189.6694737,8.925,0.963968876,2.246087571
TNPV.TA,1079.353235,14.13067227,0.890926515,1.598698191
TOEN.TA,841.3013702,19.20567227,0.950587123,1.373604506
TOPS.TA,229.7741752,9.64439916,0.94137575,1.227730463
TRA.TA,1.407689076,0.771008403,0.973310397,2.397137064
TRAN.TA,17.19876279,2.945478942,0.977671782,2.591986754
TRLT.TA,116.1609467,7.697515237,0.969413821,1.168337342
TRPZ.TA,1215.984941,26.75225506,0.942223616,1.621211302
TRX.TA,34.84575626,3.534724217,0.948737907,1.152883862
TSEM.TA,63688.48739,192.1260504,0.985732949,1.46954054
TSG.TA,77202.73298,203.2836581,-1.565644354,1.368190071
TTAM.TA,69.18041878,5.921211537,0.957591094,1.125410785
TURB.TA,511.254242,13.39656319,0.936071293,1.797707583
TUZA.TA,1.119285714,0.733193277,0.946361738,1.893423929
UMH.TA,23589.06351,55.95873134,0.968838098,0.927664258
UNCR.TA,0,0,1,0
UNCT.TA,2.412985185,1.009830894,0.953855356,2.301607758
UNIT.TA,2439.692442,33.34979349,0.986641147,1.032471975
UNTC.TA,59.61676916,2.88403489,0.93222001,1.298811926
UNVO.TA,0,0,1,0
UPSL.TA,14.21240165,2.307017497,0.946095458,2.099276707
UTRN.TA,54.55747579,5.178393826,0.96292479,1.392776986
VCTR.TA,5123.28835,48.68330533,0.983276608,1.193597548
VILR.TA,73383.211,203.2367227,0.873714895,1.337525185
VISN.TA,4883.916212,30.2667769,0.977697309,0.801513553
VRDS.TA,2275.383234,36.08982036,0.937261835,1.910559696
VTNA.TA,1261.932958,26.33595749,0.886523552,1.362739524
WATR.TA,29.50522499,3.591780504,0.937327713,3.577423034
WESR.TA,69.28878996,5.64296395,0.972025573,2.19343884
WILC.TA,4299.535806,46.59513889,0.958898556,1.249943737
WILK.TA,3.718361345,1.363445378,0.975995592,2.278140481
WLFD.TA,1099.294639,23.11141839,0.893543449,1.215786724
XTLB.TA,0.357833016,0.264808514,0.958638673,3.369562685
YAAC.TA,0.986932773,0.654201681,0.956425952,1.549077108
YBOX.TA,4.651023017,1.408386975,0.93159232,1.896875035
YBRD.TA,3128.399591,28.38951208,0.990040057,3.005223202
YHNF.TA,111739.2271,270.0428568,0.983832229,1.508755595
ZMH.TA,3190.385042,41.72944486,0.928234179,1.549952878
ZNKL.TA,2971.696347,35.8010084,0.988704618,1.214574138
ZOOZ.TA,4529.769118,39.86175516,0.926543559,3.908831617
ZPRS.TA,703.8109334,20.49875799,0.848665625,1.68337731
ZUR.TA,86.70459521,6.879222337,0.982428937,1.275956656
